url,name,categories,start_date,end_date,starting_price,venue_name,venue_address
https://www.londontheatre.co.uk/show/43013-horrible-histories-presents-horrible-christmas            ,Horrible Christmas Tickets                                            ,'Boxing Day',"12th December, 2024  ","4th January, 2025    ",               ,Alexandra Palace                        ,"Alexandra Palace Way, London, N22 7AY, London, UK, N22 7AY"
https://www.londontheatre.co.uk/show/43013-horrible-histories-presents-horrible-christmas            ,Horrible Christmas Tickets                                            ,'Off West End',"12th December, 2024  ","4th January, 2025    ",               ,Alexandra Palace                        ,"Alexandra Palace Way, London, N22 7AY, London, UK, N22 7AY"
https://www.londontheatre.co.uk/show/43499-cinderella-adults-only                                    ,Cinderella - Adults Only Tickets                                      ,'Musicals',"5th December, 2024   ","5th January, 2025    ",               ,King's Head Theatre                     ,"116P Upper Street, Islington, London, N1 1QP, -, London, UK, N1 1QP"
https://www.londontheatre.co.uk/show/43499-cinderella-adults-only                                    ,Cinderella - Adults Only Tickets                                      ,'Off West End',"5th December, 2024   ","5th January, 2025    ",               ,King's Head Theatre                     ,"116P Upper Street, Islington, London, N1 1QP, -, London, UK, N1 1QP"
https://www.londontheatre.co.uk/show/42753-marisha-wallace                                           ,Marisha Wallace Tickets                                               ,'Concerts',"11th March, 2025     ","11th March, 2025     ",               ,Adelphi Theatre                         ,"409-412 Strand, London, United Kingdom, WC2R 0NS"
https://www.londontheatre.co.uk/show/42753-marisha-wallace                                           ,Marisha Wallace Tickets                                               ,'West End',"11th March, 2025     ","11th March, 2025     ",               ,Adelphi Theatre                         ,"409-412 Strand, London, United Kingdom, WC2R 0NS"
https://www.londontheatre.co.uk/show/42702-peter-pan                                                 ,Peter Pan Tickets                                                     ,'Plays',"2nd December, 2024   ","6th January, 2025    ",               ,Phoenix Theatre                         ,"110 Charing Cross Rd, London, United Kingdom, WC2H 0JP"
https://www.londontheatre.co.uk/show/42702-peter-pan                                                 ,Peter Pan Tickets                                                     ,'Boxing Day',"2nd December, 2024   ","6th January, 2025    ",               ,Phoenix Theatre                         ,"110 Charing Cross Rd, London, United Kingdom, WC2H 0JP"
https://www.londontheatre.co.uk/show/42702-peter-pan                                                 ,Peter Pan Tickets                                                     ,'West End',"2nd December, 2024   ","6th January, 2025    ",               ,Phoenix Theatre                         ,"110 Charing Cross Rd, London, United Kingdom, WC2H 0JP"
https://www.londontheatre.co.uk/show/42626-second-best                                               ,Second Best Tickets                                                   ,'Plays',"24th January, 2025   ","22nd February, 2025  ",               ,Riverside Studios                       ,"101 Queen Caroline Street, London, Greater London, United Kingdom, W6 9BN"
https://www.londontheatre.co.uk/show/42626-second-best                                               ,Second Best Tickets                                                   ,'Off West End',"24th January, 2025   ","22nd February, 2025  ",               ,Riverside Studios                       ,"101 Queen Caroline Street, London, Greater London, United Kingdom, W6 9BN"
https://www.londontheatre.co.uk/show/43052-the-liar-the-bitch-and-the-wardrobe-a-very-adult-panto    ,"The Liar, The Bitch and The Wardrobe (A very adult panto) Tickets   ",'Musicals',"21st November, 2024  ","22nd December, 2024  ",               ,Turbine Theatre                         ,"Arches Lane, Nine Elms, London, United Kingdom, SW11 8AB"
https://www.londontheatre.co.uk/show/43052-the-liar-the-bitch-and-the-wardrobe-a-very-adult-panto    ,"The Liar, The Bitch and The Wardrobe (A very adult panto) Tickets   ",'Off West End',"21st November, 2024  ","22nd December, 2024  ",               ,Turbine Theatre                         ,"Arches Lane, Nine Elms, London, United Kingdom, SW11 8AB"
https://www.londontheatre.co.uk/show/41664-cinderella                                                ,Cinderella Tickets                                                    ,'Ballet',"3rd December, 2024   ","16th January, 2025   ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/41664-cinderella                                                ,Cinderella Tickets                                                    ,'West End',"3rd December, 2024   ","16th January, 2025   ",               ,Royal Opera House                       ,"Bow St, London, UK, WC2E 9DD"
https://www.londontheatre.co.uk/show/41166-homo-alone                                                ,Homo Alone Tickets                                                    ,'Musicals',"29th November, 2024  ","5th January, 2025    ",               ,The Other Palace - Studio               ,"12 Palace Street, London, United Kingdom, SW1E 5JA"
https://www.londontheatre.co.uk/show/41166-homo-alone                                                ,Homo Alone Tickets                                                    ,'Off West End',"29th November, 2024  ","5th January, 2025    ",               ,The Other Palace - Studio               ,"12 Palace Street, London, United Kingdom, SW1E 5JA"
